Link,Date,Title,Description
https://www.moneycontrol.com/news/business/markets/daily-voice-investment-veterans-fy25-portfolio-more-largecaps-with-a-smattering-of-mid-smallcaps-12526941.html,"March 27, 2024 09:21 AM IST","Daily Voice: Investment veteran's FY25 portfolio: More largecaps, with a smattering of mid, smallcaps","Equirus Wealth managing director and CEO Abhijit Bhave expects the flow of IPOs to improve in FY25 compared to FY24, both in terms of the number of IPOs and total fund size"
https://www.moneycontrol.com/news/business/markets/nifty-to-rejig-indices-on-march-28-shriram-finance-hdfc-bank-to-see-highest-inflows-12528041.html,"March 27, 2024 09:08 AM IST","NSE to rejig Nifty indices: Shriram Finance, HDFC Bank to see maximum inflows",The semi-annual rebalancing of the indices is scheduled for March 28; Shriram Finance and HDFC Bank are likely to receive inflows of up to $188 mn and $94 mn
https://www.moneycontrol.com/news/business/markets/stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-27-03-2024-liveblog-12527411.html,"March 27, 2024 07:22 AM IST","Closing Bell: Nifty above 22,100, Sensex up 526 pts; capital goods, realty, auto shine","Sensex Today | Stock Market LIVE Updates: Reliance Industries, Maruti Suzuki, Bajaj Auto, Adani Ports and Eicher Motors are among the top gainers on the Nifty, while losers are Britannia Industries, Nestle India, Apollo Hospitals, Dr Reddy's Labs and Hero MotoCorp."
https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-260-12525741.html,"March 27, 2024 07:07 AM IST",Stock Market Today: Top 10 things to know before the market opens,"Trends in the GIFT Nifty indicate a negative start for the broader index in India, with a loss of 44 points or 0.20 percent."
https://www.moneycontrol.com/news/business/markets/trade-setup-for-wednesday-15-things-to-know-before-opening-bell-26-12526591.html,"March 26, 2024 10:08 PM IST",Trade setup for today: 15 things to know before opening bell,"A long build-up was seen in 50 stocks, which included MCX India, Metropolis Healthcare, Ambuja Cements, Nestle India, and Polycab India."
https://www.moneycontrol.com/news/business/markets/technical-view-nifty-may-correct-further-if-fails-to-defend-21950-in-fo-expiry-week-12524851.html,"March 26, 2024 04:31 PM IST","Technical View: Nifty may correct further if fails to defend 21,950 in F&O expiry week","The options data indicated that 21,900 is expected to be key support area for the Nifty 50 with hurdle on the higher side at 22,200"
https://www.moneycontrol.com/news/business/markets/taking-stock-markets-snap-3-day-rise-sensex-down-362-pts-nifty-at-22000-mid-caps-outperform-12524331.html,"March 26, 2024 03:42 PM IST","Taking Stock: Markets snap 3-day rise; Sensex down 362 pts, Nifty falls 92 pts, mid-caps outperform",The broader indices outperformed the main indices with BSE Midcap index rising 0.7 percent and Smallcap index closed flat.
https://www.moneycontrol.com/news/business/markets/sensex-nifty-snap-3-day-winning-run-volatility-up-ahead-of-fo-expiry-end-of-fy24-12523691.html,"March 26, 2024 02:59 PM IST","Sensex, Nifty snap 3-day winning run; volatility up ahead of F&O expiry, end of FY24",Analysts expect markets to remain sideways in the holiday-truncated week as the financial year 2023-24 winds down
https://www.moneycontrol.com/news/business/markets/nifty-june-series-sees-short-strangle-build-up-at-21000-24000-strikes-as-election-nears-signals-more-upside-bias-12521931.html,"March 26, 2024 02:53 PM IST","Nifty June series sees short strangle build-up at 21,000-24,000 strikes as election nears, signals more upside bias","Options data suggests that traders have started betting and positioning for elections. There is a steady creation of short strangles at the 21,000 and 24,000 strikes for June expiry. The strategy provides a cushion of only 1,000 points on the downside but 2,000 points on the upside, analysts say"
https://www.moneycontrol.com/news/business/markets/wealth-advisors-cut-small-cap-allocation-say-nothing-to-worry-partial-profit-booking-at-play-12523371.html,"March 26, 2024 02:28 PM IST","Wealth advisors cut small-cap allocation; say nothing to worry, partial profit booking at play","Moneycontrol has learnt that several wealth managers have gone underweight on small cap funds, even as they maintain that there’s no concern."
https://www.moneycontrol.com/news/business/markets/mid-day-mood-sensex-nifty-trade-in-red-broader-market-sees-mixed-trend-12522441.html,"March 26, 2024 11:42 AM IST","Mid-day Mood | Sensex, Nifty trade in red, broader market sees mixed trend",Analysts expect benchmark indices to see some consolidation during this truncated week with slight volatility because of monthly expiry of derivatives contract also due on March 28.
https://www.moneycontrol.com/news/business/markets/fo-manual-indices-trade-sideways-nifty-sees-call-writers-dominant-with-max-pain-at-21900-12521301.html,"March 26, 2024 10:47 AM IST","F&O Manual | Indices trade sideways, Nifty sees call writers dominant with max pain at 21,900",For today's session market is expected to trade within this range. Analysts advises traders to trade in index with strategies such as Short Straddle which could be beneficial if index remains rangebound.
https://www.moneycontrol.com/news/business/markets/sensex-nifty-fall-amid-volatility-analysts-say-consolidation-likely-to-continue-12521101.html,"March 26, 2024 09:37 AM IST","Sensex, Nifty fall amid volatility; analysts say consolidation likely to continue","In the absence of any major triggers, analysts expect markets to remain rangebound in this holiday-shortened week"
https://www.moneycontrol.com/news/business/markets/daily-voice-saurabh-rungta-of-avendus-still-advises-caution-on-mid-smallcaps-heres-why-12520021.html,"March 26, 2024 08:24 AM IST","Daily Voice: Saurabh Rungta of Avendus still advises caution on mid, smallcaps. Here's why","If government policies continue the way they have been, then all bets are on the table for PSUs to catch up with private peers, says the Avendus Wealth Management managing director and chief investment officer"
https://www.moneycontrol.com/news/business/markets/stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-26-03-2024-liveblog-12520441.html,"March 26, 2024 07:28 AM IST","Closing Bell: Nifty at 22,000, Sensex sheds 362 pts; IT, banks down, oil & gas rally",BSE Midcap index rose 0.7 percent and smallcap index ended flat.
https://www.moneycontrol.com/news/business/markets/experts-line-up-10-best-bets-as-bulls-regain-strength-amid-a-sharp-fall-in-volatility-12520041.html,"March 26, 2024 07:24 AM IST",Experts line up 10 best bets as bulls regain strength amid a sharp fall in volatility,"the Nifty may face hurdles at 22,250-22,300 and, if this level is broken decisively, then a record high can't be ruled out. On the downside, it the index breaches the 22,000 level, then 21,900 is going to be next support level and then 21,700, the low of the last week"
https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-259-12514831.html,"March 26, 2024 07:08 AM IST",Stock Market Today: Top 10 things to know before the market opens,"Trends in the GIFT Nifty indicate a positive start for the broader index in India, with a gain of 50.50 points or 0.23 percent."
https://www.moneycontrol.com/news/business/markets/upcoming-elections-expected-to-be-significant-driver-of-market-sentiment-says-this-cio-12516671.html,"March 26, 2024 06:59 AM IST","Upcoming elections expected to be significant driver of market sentiment, says this CIO","Over the next few months, if the small and midcap stocks continue to go through the correction phase or move sideways, redemptions are unlikely to increase substantially, especially in the mid and small-cap funds, says Sujit Modi."
https://www.moneycontrol.com/news/business/markets/chartist-talks-dont-buy-tech-stocks-as-theres-no-sign-of-a-trend-reversal-says-this-expert-12520011.html,"March 26, 2024 06:29 AM IST","Chartist Talks | Don't buy tech stocks as there's no sign of a trend reversal, says this expert","The Nifty is likely to consolidate in the range 22,300 – 21,700 in the absence of any near term triggers ahead of the quarterly results announcement which starts during April, says Jatin Gedia."
https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-ril-eicher-motors-paytm-rvnl-hal-crompton-greaves-mankind-and-others-12519861.html,"March 26, 2024 06:16 AM IST","Buzzing Stocks: RIL, Eicher Motors, Paytm, RVNL, HAL, Crompton Greaves, Mankind and others","Stocks to watch: Check out the companies making headlines before the opening bell today, on March 26, 2024."
https://www.moneycontrol.com/news/business/markets/trade-setup-for-tuesday-15-things-to-know-before-opening-bell-24-12518911.html,"March 25, 2024 08:12 PM IST",Trade setup for Tuesday: 15 things to know before opening bell,"Based on the OI percentage, a total of 86 stocks were on the short-covering list. These included M&M Financial Services, IDFC First Bank, Laurus Labs, UPL, and Indraprastha Gas."
https://www.moneycontrol.com/news/business/markets/daily-voice-investment-strategist-lists-four-factors-likely-to-drive-markets-in-next-financial-year-12517331.html,"March 25, 2024 08:25 AM IST",Daily Voice: Investment strategist lists four factors likely to drive markets in next financial year,"Both DII and FII flows are expected to increase significantly, with the potential for FII flows to be substantial, similar to historical flows to China, says Vikas V Gupta of Omniscience Capital."
https://www.moneycontrol.com/news/business/markets/bulls-back-in-action-but-22000-crucial-for-nifty-direction-in-last-week-of-march-fo-expiry-12517351.html,"March 25, 2024 08:23 AM IST","Bulls back in action, but 22,000 crucial for Nifty direction in last week of March F&O expiry",The active participation from the FPIs in Index futures will drive further rally in the NIfty 50.
https://www.moneycontrol.com/news/business/markets/stock-market-holiday-today-bse-nse-to-remain-shut-for-good-friday-12512141.html,"March 24, 2024 11:01 AM IST","Stock market holiday today: BSE, NSE to remain closed for Good Friday","On Thursday, the Indian rupee ended marginally lower at 83.40 per dollar versus Wednesday's close of 83.37."
https://www.moneycontrol.com/news/business/markets/daily-voice-why-this-investment-veteran-sees-better-risk-reward-in-largecaps-stays-bullish-on-industrials-12514311.html,"March 24, 2024 08:10 AM IST","Daily Voice: Why this investment veteran sees better risk-reward in largecaps, stays bullish on industrials","General elections are mostly discounted in the stock prices. A negative surprise may cause a sharp reaction, says Nimesh Chandan of Bajaj Finserv AMC."
https://www.moneycontrol.com/news/business/markets/dalal-street-week-ahead-us-gdp-data-macro-fundamentals-fo-expiry-and-all-that-will-dictate-d-st-next-week-12514281.html,"March 24, 2024 07:39 AM IST","Dalal Street Week Ahead: US GDP data, macro fundamentals, F&O expiry and all that will dictate D-St next week","In the coming truncated week, the market is expected to be rangebound and volatile given the monthly derivative contracts expiry, and the volume may be a bit low due to couple of holidays, experts said, adding the focus would be on the US GDP numbers."
https://www.moneycontrol.com/news/photos/business/markets/market-post-moderate-gains-amid-volatility-it-stock-worst-hit-12512121.html,"March 23, 2024 09:08 AM IST",Market posts moderate gains amid volatility; IT stock worst hit,The Indian rupee fell 54 paise against the dollar in the week ended March 22 as it closed at 83.42 versus the March 15 closing 82.88.
https://www.moneycontrol.com/news/business/markets/more-than-50-smallcaps-gain-up-to-43-as-broader-indices-outperform-amid-volatility-12512131.html,"March 23, 2024 08:59 AM IST",More than 50 smallcaps gain up to 43% as broader indices outperform amid volatility,"Nifty needs to cross over 22,100 to witness a clear rally towards the all-time high of 22,525, says Rupak De, Senior Technical Analyst, LKP Securities."
